,NGH_Name,NGH_Number,Descriptive Name,Latitude,Longitude,Violation_Type,Sum_Occurrences,Air Temp. Avg. Min. (°C),Air Temp. Avg. Max. (°C),Edu_Preschool,Edu_Kindergarten ,Edu_Gr.7 - Gr.9,Edu_Gr.10 - Gr.12,Edu_Post Secondar,Homemaker,Employedage0-30,Employed 30+ ,Unemployed,Retired,Permanently U,Employment_No Response,"Income_Less than $30,","Income_$30,000 to les","Income_$60,000 to les","Income_$100,000 to le","Income_$125,000 to le","Income_$150,000 to le","Income_$200,000 to le","Income_$250,000 or mo",Income_No Response,DT_Year,DT_Month
6993,MILL WOODS PARK,6510,Mill Woods Park,53.455865,-113.441306,Theft Of Vehicle,1,9.963333333,22.75533333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,June
6994,MILL WOODS TOWN CENTRE,6520,Mill Woods Town Centre,53.456458,-113.42748,Homicide,1,11.85225806,23.67677419,40.0,35.0,12.0,7.0,10.0,23.0,59.0,279.0,54.0,345.0,22.0,294.0,180.0,185.0,65.0,17.0,8.0,0.0,0.0,2.0,138.0,2016,July
6995,MILL WOODS TOWN CENTRE,6520,Mill Woods Town Centre,53.456458,-113.42748,Theft Over $5000,1,4.837096774,18.65129032,40.0,35.0,12.0,7.0,10.0,23.0,59.0,279.0,54.0,345.0,22.0,294.0,180.0,185.0,65.0,17.0,8.0,0.0,0.0,2.0,138.0,2016,May
6996,MILL WOODS TOWN CENTRE,6520,Mill Woods Town Centre,53.456458,-113.42748,Sexual Assaults,1,-2.821612903,6.589354839,40.0,35.0,12.0,7.0,10.0,23.0,59.0,279.0,54.0,345.0,22.0,294.0,180.0,185.0,65.0,17.0,8.0,0.0,0.0,2.0,138.0,2016,March
6997,MILL WOODS TOWN CENTRE,6520,Mill Woods Town Centre,53.456458,-113.42748,Sexual Assaults,1,4.837096774,18.65129032,40.0,35.0,12.0,7.0,10.0,23.0,59.0,279.0,54.0,345.0,22.0,294.0,180.0,185.0,65.0,17.0,8.0,0.0,0.0,2.0,138.0,2016,May
6998,MILL WOODS TOWN CENTRE,6520,Mill Woods Town Centre,53.456458,-113.42748,Sexual Assaults,1,9.963333333,22.75533333,40.0,35.0,12.0,7.0,10.0,23.0,59.0,279.0,54.0,345.0,22.0,294.0,180.0,185.0,65.0,17.0,8.0,0.0,0.0,2.0,138.0,2016,June
6999,MILL WOODS TOWN CENTRE,6520,Mill Woods Town Centre,53.456458,-113.42748,Robbery,1,11.85225806,23.67677419,40.0,35.0,12.0,7.0,10.0,23.0,59.0,279.0,54.0,345.0,22.0,294.0,180.0,185.0,65.0,17.0,8.0,0.0,0.0,2.0,138.0,2016,July
7000,MILL WOODS TOWN CENTRE,6520,Mill Woods Town Centre,53.456458,-113.42748,Robbery,5,10.25193548,22.81290323,40.0,35.0,12.0,7.0,10.0,23.0,59.0,279.0,54.0,345.0,22.0,294.0,180.0,185.0,65.0,17.0,8.0,0.0,0.0,2.0,138.0,2016,August
7001,MILL WOODS TOWN CENTRE,6520,Mill Woods Town Centre,53.456458,-113.42748,Theft From Vehicle,1,0.897,15.07466667,40.0,35.0,12.0,7.0,10.0,23.0,59.0,279.0,54.0,345.0,22.0,294.0,180.0,185.0,65.0,17.0,8.0,0.0,0.0,2.0,138.0,2016,April
7002,MILL WOODS TOWN CENTRE,6520,Mill Woods Town Centre,53.456458,-113.42748,Theft From Vehicle,1,4.671,17.31833333,40.0,35.0,12.0,7.0,10.0,23.0,59.0,279.0,54.0,345.0,22.0,294.0,180.0,185.0,65.0,17.0,8.0,0.0,0.0,2.0,138.0,2016,September
7003,MILL WOODS TOWN CENTRE,6520,Mill Woods Town Centre,53.456458,-113.42748,Theft From Vehicle,1,-16.49870968,-7.578387097,40.0,35.0,12.0,7.0,10.0,23.0,59.0,279.0,54.0,345.0,22.0,294.0,180.0,185.0,65.0,17.0,8.0,0.0,0.0,2.0,138.0,2016,December
7004,MILL WOODS TOWN CENTRE,6520,Mill Woods Town Centre,53.456458,-113.42748,Theft From Vehicle,1,10.25193548,22.81290323,40.0,35.0,12.0,7.0,10.0,23.0,59.0,279.0,54.0,345.0,22.0,294.0,180.0,185.0,65.0,17.0,8.0,0.0,0.0,2.0,138.0,2016,August
7005,MILL WOODS TOWN CENTRE,6520,Mill Woods Town Centre,53.456458,-113.42748,Theft From Vehicle,1,-7.270689655,2.662413793,40.0,35.0,12.0,7.0,10.0,23.0,59.0,279.0,54.0,345.0,22.0,294.0,180.0,185.0,65.0,17.0,8.0,0.0,0.0,2.0,138.0,2016,February
7006,MILL WOODS TOWN CENTRE,6520,Mill Woods Town Centre,53.456458,-113.42748,Theft From Vehicle,1,-2.821612903,6.589354839,40.0,35.0,12.0,7.0,10.0,23.0,59.0,279.0,54.0,345.0,22.0,294.0,180.0,185.0,65.0,17.0,8.0,0.0,0.0,2.0,138.0,2016,March
7007,MILL WOODS TOWN CENTRE,6520,Mill Woods Town Centre,53.456458,-113.42748,Assault,1,-1.393870968,5.4,40.0,35.0,12.0,7.0,10.0,23.0,59.0,279.0,54.0,345.0,22.0,294.0,180.0,185.0,65.0,17.0,8.0,0.0,0.0,2.0,138.0,2016,October
7008,MILL WOODS TOWN CENTRE,6520,Mill Woods Town Centre,53.456458,-113.42748,Theft Of Vehicle,1,-14.77387097,-4.023870968,40.0,35.0,12.0,7.0,10.0,23.0,59.0,279.0,54.0,345.0,22.0,294.0,180.0,185.0,65.0,17.0,8.0,0.0,0.0,2.0,138.0,2016,January
7009,MILL WOODS TOWN CENTRE,6520,Mill Woods Town Centre,53.456458,-113.42748,Theft Of Vehicle,1,9.963333333,22.75533333,40.0,35.0,12.0,7.0,10.0,23.0,59.0,279.0,54.0,345.0,22.0,294.0,180.0,185.0,65.0,17.0,8.0,0.0,0.0,2.0,138.0,2016,June
7010,MILL WOODS TOWN CENTRE,6520,Mill Woods Town Centre,53.456458,-113.42748,Theft Of Vehicle,1,10.25193548,22.81290323,40.0,35.0,12.0,7.0,10.0,23.0,59.0,279.0,54.0,345.0,22.0,294.0,180.0,185.0,65.0,17.0,8.0,0.0,0.0,2.0,138.0,2016,August
7011,MILL WOODS TOWN CENTRE,6520,Mill Woods Town Centre,53.456458,-113.42748,Theft Of Vehicle,1,-1.393870968,5.4,40.0,35.0,12.0,7.0,10.0,23.0,59.0,279.0,54.0,345.0,22.0,294.0,180.0,185.0,65.0,17.0,8.0,0.0,0.0,2.0,138.0,2016,October
7012,MILL WOODS TOWN CENTRE,6520,Mill Woods Town Centre,53.456458,-113.42748,Theft Of Vehicle,1,-16.49870968,-7.578387097,40.0,35.0,12.0,7.0,10.0,23.0,59.0,279.0,54.0,345.0,22.0,294.0,180.0,185.0,65.0,17.0,8.0,0.0,0.0,2.0,138.0,2016,December
7013,MILL WOODS TOWN CENTRE,6520,Mill Woods Town Centre,53.456458,-113.42748,Break and Enter,1,9.963333333,22.75533333,40.0,35.0,12.0,7.0,10.0,23.0,59.0,279.0,54.0,345.0,22.0,294.0,180.0,185.0,65.0,17.0,8.0,0.0,0.0,2.0,138.0,2016,June
7014,MILL WOODS TOWN CENTRE,6520,Mill Woods Town Centre,53.456458,-113.42748,Break and Enter,1,4.671,17.31833333,40.0,35.0,12.0,7.0,10.0,23.0,59.0,279.0,54.0,345.0,22.0,294.0,180.0,185.0,65.0,17.0,8.0,0.0,0.0,2.0,138.0,2016,September
7015,MILL WOODS TOWN CENTRE,6520,Mill Woods Town Centre,53.456458,-113.42748,Theft From Vehicle,2,11.85225806,23.67677419,40.0,35.0,12.0,7.0,10.0,23.0,59.0,279.0,54.0,345.0,22.0,294.0,180.0,185.0,65.0,17.0,8.0,0.0,0.0,2.0,138.0,2016,July
7016,MILL WOODS TOWN CENTRE,6520,Mill Woods Town Centre,53.456458,-113.42748,Break and Enter,2,0.897,15.07466667,40.0,35.0,12.0,7.0,10.0,23.0,59.0,279.0,54.0,345.0,22.0,294.0,180.0,185.0,65.0,17.0,8.0,0.0,0.0,2.0,138.0,2016,April
7017,MILL WOODS TOWN CENTRE,6520,Mill Woods Town Centre,53.456458,-113.42748,Break and Enter,2,-2.935666667,4.833,40.0,35.0,12.0,7.0,10.0,23.0,59.0,279.0,54.0,345.0,22.0,294.0,180.0,185.0,65.0,17.0,8.0,0.0,0.0,2.0,138.0,2016,November
7018,MILL WOODS TOWN CENTRE,6520,Mill Woods Town Centre,53.456458,-113.42748,Theft Of Vehicle,2,-2.821612903,6.589354839,40.0,35.0,12.0,7.0,10.0,23.0,59.0,279.0,54.0,345.0,22.0,294.0,180.0,185.0,65.0,17.0,8.0,0.0,0.0,2.0,138.0,2016,March
7019,MILL WOODS TOWN CENTRE,6520,Mill Woods Town Centre,53.456458,-113.42748,Theft Of Vehicle,2,11.85225806,23.67677419,40.0,35.0,12.0,7.0,10.0,23.0,59.0,279.0,54.0,345.0,22.0,294.0,180.0,185.0,65.0,17.0,8.0,0.0,0.0,2.0,138.0,2016,July
7020,MILL WOODS TOWN CENTRE,6520,Mill Woods Town Centre,53.456458,-113.42748,Theft Of Vehicle,2,-2.935666667,4.833,40.0,35.0,12.0,7.0,10.0,23.0,59.0,279.0,54.0,345.0,22.0,294.0,180.0,185.0,65.0,17.0,8.0,0.0,0.0,2.0,138.0,2016,November
7021,MILL WOODS TOWN CENTRE,6520,Mill Woods Town Centre,53.456458,-113.42748,Assault,2,10.25193548,22.81290323,40.0,35.0,12.0,7.0,10.0,23.0,59.0,279.0,54.0,345.0,22.0,294.0,180.0,185.0,65.0,17.0,8.0,0.0,0.0,2.0,138.0,2016,August
7022,MILL WOODS TOWN CENTRE,6520,Mill Woods Town Centre,53.456458,-113.42748,Assault,2,11.85225806,23.67677419,40.0,35.0,12.0,7.0,10.0,23.0,59.0,279.0,54.0,345.0,22.0,294.0,180.0,185.0,65.0,17.0,8.0,0.0,0.0,2.0,138.0,2016,July
7023,MILL WOODS TOWN CENTRE,6520,Mill Woods Town Centre,53.456458,-113.42748,Robbery,2,9.963333333,22.75533333,40.0,35.0,12.0,7.0,10.0,23.0,59.0,279.0,54.0,345.0,22.0,294.0,180.0,185.0,65.0,17.0,8.0,0.0,0.0,2.0,138.0,2016,June
7024,MILL WOODS TOWN CENTRE,6520,Mill Woods Town Centre,53.456458,-113.42748,Robbery,2,-1.393870968,5.4,40.0,35.0,12.0,7.0,10.0,23.0,59.0,279.0,54.0,345.0,22.0,294.0,180.0,185.0,65.0,17.0,8.0,0.0,0.0,2.0,138.0,2016,October
7025,MILL WOODS TOWN CENTRE,6520,Mill Woods Town Centre,53.456458,-113.42748,Robbery,2,-14.77387097,-4.023870968,40.0,35.0,12.0,7.0,10.0,23.0,59.0,279.0,54.0,345.0,22.0,294.0,180.0,185.0,65.0,17.0,8.0,0.0,0.0,2.0,138.0,2016,January
7026,MILL WOODS TOWN CENTRE,6520,Mill Woods Town Centre,53.456458,-113.42748,Robbery,2,-7.270689655,2.662413793,40.0,35.0,12.0,7.0,10.0,23.0,59.0,279.0,54.0,345.0,22.0,294.0,180.0,185.0,65.0,17.0,8.0,0.0,0.0,2.0,138.0,2016,February
7027,MILL WOODS TOWN CENTRE,6520,Mill Woods Town Centre,53.456458,-113.42748,Theft Over $5000,2,-1.393870968,5.4,40.0,35.0,12.0,7.0,10.0,23.0,59.0,279.0,54.0,345.0,22.0,294.0,180.0,185.0,65.0,17.0,8.0,0.0,0.0,2.0,138.0,2016,October
7028,MILL WOODS TOWN CENTRE,6520,Mill Woods Town Centre,53.456458,-113.42748,Assault,3,-14.77387097,-4.023870968,40.0,35.0,12.0,7.0,10.0,23.0,59.0,279.0,54.0,345.0,22.0,294.0,180.0,185.0,65.0,17.0,8.0,0.0,0.0,2.0,138.0,2016,January
7029,MILL WOODS TOWN CENTRE,6520,Mill Woods Town Centre,53.456458,-113.42748,Assault,3,-7.270689655,2.662413793,40.0,35.0,12.0,7.0,10.0,23.0,59.0,279.0,54.0,345.0,22.0,294.0,180.0,185.0,65.0,17.0,8.0,0.0,0.0,2.0,138.0,2016,February
7030,MILL WOODS TOWN CENTRE,6520,Mill Woods Town Centre,53.456458,-113.42748,Assault,3,9.963333333,22.75533333,40.0,35.0,12.0,7.0,10.0,23.0,59.0,279.0,54.0,345.0,22.0,294.0,180.0,185.0,65.0,17.0,8.0,0.0,0.0,2.0,138.0,2016,June
7031,MILL WOODS TOWN CENTRE,6520,Mill Woods Town Centre,53.456458,-113.42748,Theft From Vehicle,3,4.837096774,18.65129032,40.0,35.0,12.0,7.0,10.0,23.0,59.0,279.0,54.0,345.0,22.0,294.0,180.0,185.0,65.0,17.0,8.0,0.0,0.0,2.0,138.0,2016,May
7032,MILL WOODS TOWN CENTRE,6520,Mill Woods Town Centre,53.456458,-113.42748,Assault,4,-2.935666667,4.833,40.0,35.0,12.0,7.0,10.0,23.0,59.0,279.0,54.0,345.0,22.0,294.0,180.0,185.0,65.0,17.0,8.0,0.0,0.0,2.0,138.0,2016,November
7033,MILL WOODS TOWN CENTRE,6520,Mill Woods Town Centre,53.456458,-113.42748,Assault,4,-2.821612903,6.589354839,40.0,35.0,12.0,7.0,10.0,23.0,59.0,279.0,54.0,345.0,22.0,294.0,180.0,185.0,65.0,17.0,8.0,0.0,0.0,2.0,138.0,2016,March
7034,MILL WOODS TOWN CENTRE,6520,Mill Woods Town Centre,53.456458,-113.42748,Assault,4,0.897,15.07466667,40.0,35.0,12.0,7.0,10.0,23.0,59.0,279.0,54.0,345.0,22.0,294.0,180.0,185.0,65.0,17.0,8.0,0.0,0.0,2.0,138.0,2016,April
7035,MILL WOODS TOWN CENTRE,6520,Mill Woods Town Centre,53.456458,-113.42748,Assault,4,4.837096774,18.65129032,40.0,35.0,12.0,7.0,10.0,23.0,59.0,279.0,54.0,345.0,22.0,294.0,180.0,185.0,65.0,17.0,8.0,0.0,0.0,2.0,138.0,2016,May
7036,MILL WOODS TOWN CENTRE,6520,Mill Woods Town Centre,53.456458,-113.42748,Assault,5,4.671,17.31833333,40.0,35.0,12.0,7.0,10.0,23.0,59.0,279.0,54.0,345.0,22.0,294.0,180.0,185.0,65.0,17.0,8.0,0.0,0.0,2.0,138.0,2016,September
7037,MILL WOODS TOWN CENTRE,6520,Mill Woods Town Centre,53.456458,-113.42748,Theft From Vehicle,1,9.963333333,22.75533333,40.0,35.0,12.0,7.0,10.0,23.0,59.0,279.0,54.0,345.0,22.0,294.0,180.0,185.0,65.0,17.0,8.0,0.0,0.0,2.0,138.0,2016,June
7038,MILL WOODS TOWN CENTRE,6520,Mill Woods Town Centre,53.456458,-113.42748,Theft From Vehicle,5,-2.935666667,4.833,40.0,35.0,12.0,7.0,10.0,23.0,59.0,279.0,54.0,345.0,22.0,294.0,180.0,185.0,65.0,17.0,8.0,0.0,0.0,2.0,138.0,2016,November
7039,MILL WOODS TOWN CENTRE,6520,Mill Woods Town Centre,53.456458,-113.42748,Assault,6,-16.49870968,-7.578387097,40.0,35.0,12.0,7.0,10.0,23.0,59.0,279.0,54.0,345.0,22.0,294.0,180.0,185.0,65.0,17.0,8.0,0.0,0.0,2.0,138.0,2016,December
7040,MILL WOODS TOWN CENTRE,6520,Mill Woods Town Centre,53.456458,-113.42748,Theft From Vehicle,1,-1.393870968,5.4,40.0,35.0,12.0,7.0,10.0,23.0,59.0,279.0,54.0,345.0,22.0,294.0,180.0,185.0,65.0,17.0,8.0,0.0,0.0,2.0,138.0,2016,October
7041,MILL WOODS TOWN CENTRE,6520,Mill Woods Town Centre,53.456458,-113.42748,Robbery,1,0.897,15.07466667,40.0,35.0,12.0,7.0,10.0,23.0,59.0,279.0,54.0,345.0,22.0,294.0,180.0,185.0,65.0,17.0,8.0,0.0,0.0,2.0,138.0,2016,April
7042,MILLER,2541,Miller,53.611544,-113.411106,Break and Enter,1,-2.821612903,6.589354839,166.0,212.0,72.0,74.0,96.0,93.0,102.0,916.0,110.0,282.0,18.0,1025.0,53.0,262.0,192.0,51.0,48.0,22.0,10.0,4.0,475.0,2016,March
7043,MILLER,2541,Miller,53.611544,-113.411106,Robbery,1,-2.935666667,4.833,166.0,212.0,72.0,74.0,96.0,93.0,102.0,916.0,110.0,282.0,18.0,1025.0,53.0,262.0,192.0,51.0,48.0,22.0,10.0,4.0,475.0,2016,November
7044,MILLER,2541,Miller,53.611544,-113.411106,Theft From Vehicle,1,-2.935666667,4.833,166.0,212.0,72.0,74.0,96.0,93.0,102.0,916.0,110.0,282.0,18.0,1025.0,53.0,262.0,192.0,51.0,48.0,22.0,10.0,4.0,475.0,2016,November
7045,MILLER,2541,Miller,53.611544,-113.411106,Theft From Vehicle,1,0.897,15.07466667,166.0,212.0,72.0,74.0,96.0,93.0,102.0,916.0,110.0,282.0,18.0,1025.0,53.0,262.0,192.0,51.0,48.0,22.0,10.0,4.0,475.0,2016,April
7046,MILLER,2541,Miller,53.611544,-113.411106,Theft From Vehicle,1,4.671,17.31833333,166.0,212.0,72.0,74.0,96.0,93.0,102.0,916.0,110.0,282.0,18.0,1025.0,53.0,262.0,192.0,51.0,48.0,22.0,10.0,4.0,475.0,2016,September
7047,MILLER,2541,Miller,53.611544,-113.411106,Theft From Vehicle,1,10.25193548,22.81290323,166.0,212.0,72.0,74.0,96.0,93.0,102.0,916.0,110.0,282.0,18.0,1025.0,53.0,262.0,192.0,51.0,48.0,22.0,10.0,4.0,475.0,2016,August
7048,MILLER,2541,Miller,53.611544,-113.411106,Theft From Vehicle,1,-7.270689655,2.662413793,166.0,212.0,72.0,74.0,96.0,93.0,102.0,916.0,110.0,282.0,18.0,1025.0,53.0,262.0,192.0,51.0,48.0,22.0,10.0,4.0,475.0,2016,February
7049,MILLER,2541,Miller,53.611544,-113.411106,Theft From Vehicle,1,-2.821612903,6.589354839,166.0,212.0,72.0,74.0,96.0,93.0,102.0,916.0,110.0,282.0,18.0,1025.0,53.0,262.0,192.0,51.0,48.0,22.0,10.0,4.0,475.0,2016,March
7050,MILLER,2541,Miller,53.611544,-113.411106,Assault,1,-7.270689655,2.662413793,166.0,212.0,72.0,74.0,96.0,93.0,102.0,916.0,110.0,282.0,18.0,1025.0,53.0,262.0,192.0,51.0,48.0,22.0,10.0,4.0,475.0,2016,February
7051,MILLER,2541,Miller,53.611544,-113.411106,Assault,1,0.897,15.07466667,166.0,212.0,72.0,74.0,96.0,93.0,102.0,916.0,110.0,282.0,18.0,1025.0,53.0,262.0,192.0,51.0,48.0,22.0,10.0,4.0,475.0,2016,April
7052,MILLER,2541,Miller,53.611544,-113.411106,Assault,1,4.671,17.31833333,166.0,212.0,72.0,74.0,96.0,93.0,102.0,916.0,110.0,282.0,18.0,1025.0,53.0,262.0,192.0,51.0,48.0,22.0,10.0,4.0,475.0,2016,September
7053,MILLER,2541,Miller,53.611544,-113.411106,Theft Of Vehicle,1,-2.821612903,6.589354839,166.0,212.0,72.0,74.0,96.0,93.0,102.0,916.0,110.0,282.0,18.0,1025.0,53.0,262.0,192.0,51.0,48.0,22.0,10.0,4.0,475.0,2016,March
7054,MILLER,2541,Miller,53.611544,-113.411106,Theft Of Vehicle,1,-2.935666667,4.833,166.0,212.0,72.0,74.0,96.0,93.0,102.0,916.0,110.0,282.0,18.0,1025.0,53.0,262.0,192.0,51.0,48.0,22.0,10.0,4.0,475.0,2016,November
7055,MILLER,2541,Miller,53.611544,-113.411106,Theft Of Vehicle,1,-1.393870968,5.4,166.0,212.0,72.0,74.0,96.0,93.0,102.0,916.0,110.0,282.0,18.0,1025.0,53.0,262.0,192.0,51.0,48.0,22.0,10.0,4.0,475.0,2016,October
7056,MILLER,2541,Miller,53.611544,-113.411106,Theft Of Vehicle,1,-16.49870968,-7.578387097,166.0,212.0,72.0,74.0,96.0,93.0,102.0,916.0,110.0,282.0,18.0,1025.0,53.0,262.0,192.0,51.0,48.0,22.0,10.0,4.0,475.0,2016,December
7057,MILLER,2541,Miller,53.611544,-113.411106,Break and Enter,1,4.837096774,18.65129032,166.0,212.0,72.0,74.0,96.0,93.0,102.0,916.0,110.0,282.0,18.0,1025.0,53.0,262.0,192.0,51.0,48.0,22.0,10.0,4.0,475.0,2016,May
7058,MILLER,2541,Miller,53.611544,-113.411106,Robbery,1,11.85225806,23.67677419,166.0,212.0,72.0,74.0,96.0,93.0,102.0,916.0,110.0,282.0,18.0,1025.0,53.0,262.0,192.0,51.0,48.0,22.0,10.0,4.0,475.0,2016,July
7059,MILLER,2541,Miller,53.611544,-113.411106,Break and Enter,1,-1.393870968,5.4,166.0,212.0,72.0,74.0,96.0,93.0,102.0,916.0,110.0,282.0,18.0,1025.0,53.0,262.0,192.0,51.0,48.0,22.0,10.0,4.0,475.0,2016,October
7060,MILLER,2541,Miller,53.611544,-113.411106,Theft From Vehicle,4,11.85225806,23.67677419,166.0,212.0,72.0,74.0,96.0,93.0,102.0,916.0,110.0,282.0,18.0,1025.0,53.0,262.0,192.0,51.0,48.0,22.0,10.0,4.0,475.0,2016,July
7061,MILLER,2541,Miller,53.611544,-113.411106,Theft From Vehicle,2,-14.77387097,-4.023870968,166.0,212.0,72.0,74.0,96.0,93.0,102.0,916.0,110.0,282.0,18.0,1025.0,53.0,262.0,192.0,51.0,48.0,22.0,10.0,4.0,475.0,2016,January
7062,MILLER,2541,Miller,53.611544,-113.411106,Theft From Vehicle,2,-1.393870968,5.4,166.0,212.0,72.0,74.0,96.0,93.0,102.0,916.0,110.0,282.0,18.0,1025.0,53.0,262.0,192.0,51.0,48.0,22.0,10.0,4.0,475.0,2016,October
7063,MILLER,2541,Miller,53.611544,-113.411106,Break and Enter,2,9.963333333,22.75533333,166.0,212.0,72.0,74.0,96.0,93.0,102.0,916.0,110.0,282.0,18.0,1025.0,53.0,262.0,192.0,51.0,48.0,22.0,10.0,4.0,475.0,2016,June
7064,MILLER,2541,Miller,53.611544,-113.411106,Break and Enter,2,-2.935666667,4.833,166.0,212.0,72.0,74.0,96.0,93.0,102.0,916.0,110.0,282.0,18.0,1025.0,53.0,262.0,192.0,51.0,48.0,22.0,10.0,4.0,475.0,2016,November
7065,MILLER,2541,Miller,53.611544,-113.411106,Assault,5,-16.49870968,-7.578387097,166.0,212.0,72.0,74.0,96.0,93.0,102.0,916.0,110.0,282.0,18.0,1025.0,53.0,262.0,192.0,51.0,48.0,22.0,10.0,4.0,475.0,2016,December
7066,MILLER,2541,Miller,53.611544,-113.411106,Theft Of Vehicle,2,0.897,15.07466667,166.0,212.0,72.0,74.0,96.0,93.0,102.0,916.0,110.0,282.0,18.0,1025.0,53.0,262.0,192.0,51.0,48.0,22.0,10.0,4.0,475.0,2016,April
7067,MILLER,2541,Miller,53.611544,-113.411106,Assault,2,4.837096774,18.65129032,166.0,212.0,72.0,74.0,96.0,93.0,102.0,916.0,110.0,282.0,18.0,1025.0,53.0,262.0,192.0,51.0,48.0,22.0,10.0,4.0,475.0,2016,May
7068,MILLER,2541,Miller,53.611544,-113.411106,Assault,2,11.85225806,23.67677419,166.0,212.0,72.0,74.0,96.0,93.0,102.0,916.0,110.0,282.0,18.0,1025.0,53.0,262.0,192.0,51.0,48.0,22.0,10.0,4.0,475.0,2016,July
7069,MILLER,2541,Miller,53.611544,-113.411106,Assault,3,-2.935666667,4.833,166.0,212.0,72.0,74.0,96.0,93.0,102.0,916.0,110.0,282.0,18.0,1025.0,53.0,262.0,192.0,51.0,48.0,22.0,10.0,4.0,475.0,2016,November
7070,MILLER,2541,Miller,53.611544,-113.411106,Theft From Vehicle,3,9.963333333,22.75533333,166.0,212.0,72.0,74.0,96.0,93.0,102.0,916.0,110.0,282.0,18.0,1025.0,53.0,262.0,192.0,51.0,48.0,22.0,10.0,4.0,475.0,2016,June
7071,MILLER,2541,Miller,53.611544,-113.411106,Theft From Vehicle,3,4.837096774,18.65129032,166.0,212.0,72.0,74.0,96.0,93.0,102.0,916.0,110.0,282.0,18.0,1025.0,53.0,262.0,192.0,51.0,48.0,22.0,10.0,4.0,475.0,2016,May
7072,MILLER,2541,Miller,53.611544,-113.411106,Theft From Vehicle,3,-16.49870968,-7.578387097,166.0,212.0,72.0,74.0,96.0,93.0,102.0,916.0,110.0,282.0,18.0,1025.0,53.0,262.0,192.0,51.0,48.0,22.0,10.0,4.0,475.0,2016,December
7073,MILLER,2541,Miller,53.611544,-113.411106,Theft Over $5000,1,-2.821612903,6.589354839,166.0,212.0,72.0,74.0,96.0,93.0,102.0,916.0,110.0,282.0,18.0,1025.0,53.0,262.0,192.0,51.0,48.0,22.0,10.0,4.0,475.0,2016,March
7074,MILLER,2541,Miller,53.611544,-113.411106,Sexual Assaults,1,10.25193548,22.81290323,166.0,212.0,72.0,74.0,96.0,93.0,102.0,916.0,110.0,282.0,18.0,1025.0,53.0,262.0,192.0,51.0,48.0,22.0,10.0,4.0,475.0,2016,August
7075,MINCHAU,6530,Minchau,53.469829,-113.412766,Theft From Vehicle,1,4.671,17.31833333,57.0,106.0,53.0,37.0,35.0,38.0,86.0,484.0,60.0,170.0,15.0,1990.0,19.0,59.0,79.0,42.0,27.0,21.0,4.0,3.0,823.0,2016,September
7076,MINCHAU,6530,Minchau,53.469829,-113.412766,Robbery,1,10.25193548,22.81290323,57.0,106.0,53.0,37.0,35.0,38.0,86.0,484.0,60.0,170.0,15.0,1990.0,19.0,59.0,79.0,42.0,27.0,21.0,4.0,3.0,823.0,2016,August
7077,MINCHAU,6530,Minchau,53.469829,-113.412766,Theft From Vehicle,1,-16.49870968,-7.578387097,57.0,106.0,53.0,37.0,35.0,38.0,86.0,484.0,60.0,170.0,15.0,1990.0,19.0,59.0,79.0,42.0,27.0,21.0,4.0,3.0,823.0,2016,December
7078,MINCHAU,6530,Minchau,53.469829,-113.412766,Theft From Vehicle,1,4.837096774,18.65129032,57.0,106.0,53.0,37.0,35.0,38.0,86.0,484.0,60.0,170.0,15.0,1990.0,19.0,59.0,79.0,42.0,27.0,21.0,4.0,3.0,823.0,2016,May
7079,MINCHAU,6530,Minchau,53.469829,-113.412766,Theft From Vehicle,1,10.25193548,22.81290323,57.0,106.0,53.0,37.0,35.0,38.0,86.0,484.0,60.0,170.0,15.0,1990.0,19.0,59.0,79.0,42.0,27.0,21.0,4.0,3.0,823.0,2016,August
7080,MINCHAU,6530,Minchau,53.469829,-113.412766,Theft From Vehicle,1,-7.270689655,2.662413793,57.0,106.0,53.0,37.0,35.0,38.0,86.0,484.0,60.0,170.0,15.0,1990.0,19.0,59.0,79.0,42.0,27.0,21.0,4.0,3.0,823.0,2016,February
7081,MINCHAU,6530,Minchau,53.469829,-113.412766,Theft From Vehicle,1,-2.821612903,6.589354839,57.0,106.0,53.0,37.0,35.0,38.0,86.0,484.0,60.0,170.0,15.0,1990.0,19.0,59.0,79.0,42.0,27.0,21.0,4.0,3.0,823.0,2016,March
7082,MINCHAU,6530,Minchau,53.469829,-113.412766,Assault,1,-7.270689655,2.662413793,57.0,106.0,53.0,37.0,35.0,38.0,86.0,484.0,60.0,170.0,15.0,1990.0,19.0,59.0,79.0,42.0,27.0,21.0,4.0,3.0,823.0,2016,February
7083,MINCHAU,6530,Minchau,53.469829,-113.412766,Assault,1,-2.821612903,6.589354839,57.0,106.0,53.0,37.0,35.0,38.0,86.0,484.0,60.0,170.0,15.0,1990.0,19.0,59.0,79.0,42.0,27.0,21.0,4.0,3.0,823.0,2016,March
7084,MINCHAU,6530,Minchau,53.469829,-113.412766,Assault,1,10.25193548,22.81290323,57.0,106.0,53.0,37.0,35.0,38.0,86.0,484.0,60.0,170.0,15.0,1990.0,19.0,59.0,79.0,42.0,27.0,21.0,4.0,3.0,823.0,2016,August
